running_id,issues,การเดินทาง,กีดขวาง,คนจรจัด,คลอง,ความปลอดภัย,ความสะอาด,จราจร,ต้นไม้,ถนน,ทางเท้า,ท่อระบายน้ำ,น้ำท่วม,ป้าย,ป้ายจราจร,ร้องเรียน,สอบถาม,สะพาน,สัตว์จรจัด,สายไฟ,ห้องน้ำ,เสนอแนะ,เสียงรบกวน,แสงสว่าง
691,บริเวณซอยลาดพร้าว 122 แยก 17 มีสถานบันเทิงเปิดเกินเวลาอยู่บ่อยครั้ง เคยแจ้งไปทางสถานีตำรวจแล้วแต่ว่าก็ไม่ดีขึ้นยังเกิดขึ้นอยู่บ่อยบ่อย,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
692,คลองซอยนราธิวาสราชนครินทร์11ใช้ประโยชน์อะไรอยู่คะ ปิดเลยได้มั้ย ในซอยมีคนอาศัยอยู่พอสมควรนะคะ ซอยลึกพอประมาณ ไม่ใช้รถก็เปลี่ยวเกินไปโดยเฉพาะกลางคืน ถนนแคบมาก บางช่วงรถสวนกับมอเตอร์ไซค์ยังไม่ได้เลยค่ะ เด็กๆวิ่งเล่นตกลงไปในคลองอันตรายนะคะ น้ำก็เน่าพอตัวค่ะ เข้าใจว่าการปล่อยคลองโดยไม่ได้ปิดไว้แบบนี้ก็ไม่ได้ก่อให้เกิดประโยชน์ใดๆใช่มั้ย ถ้าไม่มีประโยชน์ก็ปิดเถอะค่ะ อันตราย,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,มีการขนของทุกคืน ช่วง 12.00-01.00 น. และเช้าวันอาทิตย์ ช่วง 6.00-700น. โรงแรม Bangkok Marriott Marquis Queen’s Park สุขุมวิท 22 รบกวนชาวบ้านแถวนี้ไม่ไหวค่ะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
694,ถนนทางเข้าซอยจรัญสนิทวงศ์ 95/2 เสียหายเป็นหลุมกว้างขนาด 1 ฟุต,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,"ร้านเหล้าชื่อ ""ตามสบาย"" มีการแสดงดนตรีสด ส่งเสียงดังออกมาภายนอกทุกๆคืน เคยแจ้ง จนท. หลายรอบแล้วก็ไม่มีอะไรดีขึ้น ขอให้ จนท. ดำเนินการตามกฎหมายอย่างเคร่งขัดและไม่ละเว้นการปฏิบัติตามกฎหมายด้วยครับ ช่วยตรวจสอบใบอนุญาตทุกประเภท เช่น ใบอนุญาตประกอบกิจการ, การแสดงมหรสพ, การก่อสร้างอาคารว่ารูปแบบการใช้งานถูกต้องหรือไม่ และแจ้งผลให้ทราบครบถ้วนทุกอย่างด้วยครับ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
696,ยังมีเปิดเพลงเสียงดังทุกคนถึงตี1ตี2 แจ้งไป4-5รอบก็ยังไม่ดีขึ้น มาตรวจจริงแต่แค่ดูว่าลำโพงไม่ตั้งอยู่ในบ้านก็โอเค? ถ้าตอนมาตรวจเก็บลำโพงไว้ แล้วหาไม่เจอ=ไม่มีลำโพง? แจ้งครั้งแรกมาเร็วดี แต่พอครั้งหลังๆ ก็ช้าลงเว้นเป็นอาทิตย์ทั้งที่ยังแก้ปัญหาไม่ได้ ถ้ายังแก้ไม่ได้จะขอแจ้งทุกวันไปเรื่อยๆ เวลาประเมินจะได้ทราบสักทีว่าชาวบ้านเดือดร้อน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
697,1ปัญหาสัญญานไฟจราจร แยกพญาไท ตรง/เลี้ยวขวาไม่พร้อมกัน อาจสร้างในผู้ใช้ทางข้ามแยก โดยเฉพาะชาวต่างชาติ และอาจเกิดอันตรายต่อใช้สัญญานไฟเพื่อข้ามทางเท้าได้,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,แจ้งปัญหาค่ะ ถนนวิทยุตรงช่วงสะพานวิทยุ ที่มุ่งหน้าไปแยกที่ตัดกับ ถ.เพชรบุรี ริมถนนด้านซ้ายมือมีเศษก้อนหินหล่นเรียงรายอยู่ริมขอบถนน ไม่แน่ใจว่าหล่นลงมาจากรถบรรทุกหรือเปล่า แต่เศษหินเรียงรายอยู่ริมถนนอยู่แบบนี้มาหลายอาทิตย์แล้ว มันเป็นอันตรายต่อคนเดินเท้าค่ะ เพราะถ้ารถขับมา ไม่ชะลอ/ไม่ระวัง/ไม่เห็น อาจเหยียบเศษหินแล้วกระเด็นมาโดนคนเดินเท้าที่กำลังเดินข้ามสะพานได้ ฝากให้ผู้ที่เกี่ยวข้องมาจัดการเศษหินพวกนี้ด้วยนะคะ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
699,อยากให้มีการปรับปรุง ฟิตเนส ศูนย์กีฬาชุมชน สระว่ายนำ้ใหม่ และให้เปิดบริการอีกครั้ง เพราะปิดมานานมากแล้ว ไม่เปิดเลย อยากให้บำรุงสร้างให่หมดให้คนมาออกกำลังกาย ทำใหม่หมด,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700,เอาป้ายมากันทางจอด รถจอดมั่วไปหมด ไม่มีระเบียบ ยึดที่จอดรถ ขายลอตเตอรรี่ เกินราคาด้วย และชอบมานั่งขายทางกันหมด คนเดินลำบาก ในซอยหลังตลาดนี้ แก้ไขด่วนครับ ทั้งจุดเลย,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,"ร้านคาราโอเกะ ร้องและเปิด
 เพลงเสียงดัง ปล่อยเสียงออกมา
 ดังรบกวนมากไม่ได้หลับได้นอน
 ถนนสะแกงาม ร้านตั้งอยู่ริมถนน
 ใกล้กับซอย 8 เขตบางขุนเทียน
 จุดสังเกตตรงข้าม โลตัสโกเฟรช
 แจ้ง กทม. ตั้งแต่ วันที่ 9 ก.ค. 65
 ไม่ได้รับการแก้ไข ไม่มีความคืบหน้าเลย",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
702,อยากให้ตัดต้นไม้ เก็บผักตบชวา และทำฟุตบาททางลง และติดไฟ เพราะน่ากลัวมาก ทั้งสองฝั่ง,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
703,"เสาร์อาทิตย์ เป็นช่วงเวลานาทีทองของชาวตลาดน้อย เยาวราช
 
 บางคนที่มาเดินเที่ยว ไม่รู้จะจอดรถตรงไหน
 
 มาจอดริมถนน ทำให้โดนเสียค่าปรับ
 
 ได้ยินว่านักท่องเที่ยวไม่อยากมาแล้ว มาเที่ยวแล้ว ต้องมาเสียตังค์แบบนี้อีก
 
 เข้าใจที่คุณตำรวจทำงานอย่างเข้มแข็ง ชอบมากค่ะ
 
 
 แต่อยากให้ทางเขตสัมพันธวงศ์ ปรึกษากับคุณตำรวจว่าสามารถผ่อนผันได้ไหมในช่วงเสาร์อาทิตย์ โดยเฉพาะช่วงวันหยุดยาว
 
 
 อยากให้ทางเขตประชาสัมพันธ์ ที่จอดรถให้นักท่องเที่ยวรับทราบเยอะๆ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
704,สายสัญญาณหน้าปารีณาโฺฮมออฟิตพันกันเยอะหล่นจนถึงพื้น,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
705,- ถนนฉลองกรุง ไฟถนนดับ มืดตลอดทาง ตั้งแต่ช่วง นิคมอุตสาหกรรมลาดกระบัง - แยกตัดถนนสุวินทวงศ์,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
